module_code,module,submodule_code,submodule,function_no,function,pr_id,module_blueprint,submodule_blueprint
INVENTORY,Estoque,SM-INVENTORY-01,"Depósitos, posições e disponibilidade",3,Manter hierarquia Zona → Rua → Rack → Nível → Posição.,PR-INVENTORY-01,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-01_DEP_SITOS_POSI_ES_E_DISPONIBILIDADE.md
INVENTORY,Estoque,SM-INVENTORY-01,"Depósitos, posições e disponibilidade",4,Ativar ou desativar níveis de endereçamento por depósito.,PR-INVENTORY-01,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-01_DEP_SITOS_POSI_ES_E_DISPONIBILIDADE.md
INVENTORY,Estoque,SM-INVENTORY-01,"Depósitos, posições e disponibilidade",5,Controlar locais virtuais como trânsito e porto.,PR-INVENTORY-01,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-01_DEP_SITOS_POSI_ES_E_DISPONIBILIDADE.md
INVENTORY,Estoque,SM-INVENTORY-01,"Depósitos, posições e disponibilidade",6,"Consultar saldo físico, disponível, reservado e bloqueado.",PR-INVENTORY-01,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-01_DEP_SITOS_POSI_ES_E_DISPONIBILIDADE.md
INVENTORY,Estoque,SM-INVENTORY-01,"Depósitos, posições e disponibilidade",7,Calcular available-to-promise por SKU e depósito.,PR-INVENTORY-01,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-01_DEP_SITOS_POSI_ES_E_DISPONIBILIDADE.md
INVENTORY,Estoque,SM-INVENTORY-01,"Depósitos, posições e disponibilidade",8,"Exibir mapa e filtros por posição, despacho, contêiner e status.",PR-INVENTORY-01,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-01_DEP_SITOS_POSI_ES_E_DISPONIBILIDADE.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,1,"Receber mercadoria de importação, compra, devolução ou transferência.",PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,2,"Criar movimentos de entrada, saída, transferência e reclassificação.",PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,3,"Vincular movimento a SKU, despacho, contêiner, posição e documento.",PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,4,"Controlar quantidade, unidade, data, responsável e evidência.",PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,5,Registrar remito assinado e confirmação de descarga.,PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,6,Impedir movimento duplicado ou saldo negativo não autorizado.,PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,7,Executar movimentação em lote com pré-validação.,PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-02,Recebimentos e movimentos,8,Manter razão de estoque append-only e auditável.,PR-INVENTORY-02,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-02_RECEBIMENTOS_E_MOVIMENTOS.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",1,"Reservar estoque somente após confirmação do pedido, não no orçamento.",PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",2,Alocar por camada FIFO a partir da disponibilidade para venda.,PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",3,Permitir reserva e entrega parciais.,PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",4,"Liberar, substituir ou cancelar reserva com histórico.",PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",5,"Priorizar depósito, despacho ou camada por regra configurável.",PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",6,Tratar concorrência de dois pedidos disputando o mesmo saldo.,PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",7,Exibir disponibilidade antes e depois da reserva.,PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-03,"Reserva, alocação e FIFO",8,"Gerar eventos para comercial, logística, custo e contabilidade.",PR-INVENTORY-03,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-03_RESERVA_ALOCA_O_E_FIFO.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,1,Receber posição e movimentos por API ou Excel por depósito.,PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,2,Importar snapshot semanal às sextas-feiras às 15:30.,PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,3,"Validar layout, duplicidade, SKU, quantidades e data do movimento.",PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,4,"Manter resumo semanal e detalhe por posição, despacho e contêiner.",PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,5,Comparar ERP versus arquivo do operador.,PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,6,Conservar a sugestão automática e permitir revisão manual.,PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,7,Enfileirar arquivos inválidos e devolver erros por linha.,PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-04,Sincronização com operadores,8,"Controlar último arquivo válido, origem e histórico de reprocessamento.",PR-INVENTORY-04,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-04_SINCRONIZA_O_COM_OPERADORES.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",1,"Abrir ocorrência para qualquer divergência, com tolerância zero.",PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",2,Executar recontagem e investigação antes do ajuste.,PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",3,"Registrar perda, sobra, avaria ou erro de posição.",PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",4,Exigir aprovação conforme campo e criticidade.,PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",5,Criar conta a cobrar do operador quando a perda for confirmada.,PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",6,Preservar saldo anterior e movimento compensatório.,PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",7,"Gerar relatórios de saldo, giro, aging, divergência e perdas.",PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
INVENTORY,Estoque,SM-INVENTORY-05,"Ajustes, perdas e relatórios",8,"Permitir drill-down até remito, arquivo, usuário e evidência.",PR-INVENTORY-05,docs/blueprint-master/modules/05_INVENTORY_ESTOQUE.md,docs/blueprint-master/submodules/INVENTORY/SM-INVENTORY-05_AJUSTES_PERDAS_E_RELAT_RIOS.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,1,"Manter contas por banco, país, moeda, titularidade e status.",PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,2,Suportar contas em ARS e USD na Argentina e contas no exterior.,PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,3,"Controlar saldo contábil, bancário, conciliado, disponível e projetado.",PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,4,"Importar extratos por arquivo e, futuramente, API.",PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,5,Manter histórico de alterações bancárias e aprovações.,PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,6,Exibir posição consolidada e por conta/moeda.,PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,7,"Controlar limites, bloqueios, tarifas e dados de liquidação.",PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-01,Contas bancárias e posição de caixa,8,"Gerar visão diária, semanal e mensal de caixa.",PR-TREASURY-01,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-01_CONTAS_BANC_RIAS_E_POSI_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,1,Criar proposta de pagamento a partir de obrigações selecionadas.,PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,2,Executar dupla aprovação com dois aprovadores diferentes.,PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,3,"Permitir pagamento parcial, total ou em lote.",PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,4,Liquidar faturas de credores diferentes por uma contraparte pagadora/recebedora.,PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,5,Gerar saldo a pagar ou receber da contraparte quando houver diferença.,PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,6,"Controlar data, conta, moeda, taxa, encargos e comprovante.",PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,7,Impedir pagamento duplicado por reenvio.,PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-02,Pagamentos e terceiros pagadores,8,Permitir override master sem quebrar integridade e com auditoria.,PR-TREASURY-02,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-02_PAGAMENTOS_E_TERCEIROS_PAGADORES.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,1,"Registrar transferências, depósitos, cartões, cheques físicos e outros meios.",PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,2,Alocar um recebimento a uma ou várias faturas/pedidos.,PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,3,Permitir recebimento parcial e múltiplos meios na mesma venda.,PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,4,Controlar valores não identificados e créditos em conta do cliente.,PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,5,Confirmar liquidação efetiva antes de liberar mercadoria.,PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,6,Registrar pagamento de financeira parceira e vínculo com o cliente.,PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,7,"Tratar estorno, devolução, cheque rejeitado e chargeback.",PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-03,Recebimentos e meios de pagamento,8,"Gerar eventos para comercial, contas a receber e contabilidade.",PR-TREASURY-03,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-03_RECEBIMENTOS_E_MEIOS_DE_PAGAMENTO.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",1,Registrar fechamento de câmbio por operação internacional.,PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",2,"Informar taxa negociada, banco, data, moeda, principal e liquidação.",PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",3,"Registrar SWIFT, comissões, tarifas bancárias e tributos em linhas separadas.",PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",4,Manter dívida original em USD e desembolso equivalente em ARS quando aplicável.,PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",5,Calcular diferença cambial realizada.,PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",6,"Controlar empréstimos, parcelas, juros, vencimentos e pagamentos.",PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",7,Registrar aportes e retiradas/distribuições quando aplicável.,PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-04,"Câmbio, empréstimos e aportes",8,"Projetar impacto de câmbio, empréstimo e aporte no caixa.",PR-TREASURY-04,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-04_C_MBIO_EMPR_STIMOS_E_APORTES.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,1,Importar extrato e sugerir correspondência com pagamentos e recebimentos.,PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,2,"Executar matching por valor, data, contraparte, referência e documento.",PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,3,Permitir revisão manual preservando a sugestão original.,PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,4,"Controlar itens não conciliados, diferenças e pendências.",PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,5,"Gerar previsão de caixa por vencimento, pedido, importação e cenário.",PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,6,"Produzir visão diária, semanal e mensal.",PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,7,Comparar realizado versus previsto e explicar variações.,PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
TREASURY,Tesouraria,SM-TREASURY-05,Conciliação e previsão de caixa,8,"Emitir alertas de saldo insuficiente, concentração e vencimento.",PR-TREASURY-05,docs/blueprint-master/modules/06_TREASURY_TESOURARIA.md,docs/blueprint-master/submodules/TREASURY/SM-TREASURY-05_CONCILIA_O_E_PREVIS_O_DE_CAIXA.md
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",1,Manter catálogo comercial de produtos e serviços.,PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",2,"Consultar estoque, custo e disponibilidade em tempo real.",PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",3,"Calcular preço em ARS ou USD a partir de custo, câmbio e margem.",PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",4,"Exibir margem em valor, percentual sobre preço líquido e percentual sobre custo.",PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
SALES,Comercial,SM-SALES-01,"Preço, catálogo e margem",5,"Simular cenários de câmbio, desconto, frete, financiamento e comissão.",PR-SALES-01,docs/blueprint-master/modules/07_SALES_COMERCIAL.md,docs/blueprint-master/submodules/SALES/SM-SALES-01_PRE_O_CAT_LOGO_E_MARGEM.md
